"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
DMA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DOM,1274.004272,1274.179321,1274.35437,1274.529663,1274.70459,1274.879761,1278.970581,1283.061523,1287.152222,1291.242798,1295.333252,1297.652466,1299.972046,1302.291138,1304.610352,1306.929443,1314.935059,1322.940186,1330.944824,1338.949097,1346.952881,1354.660522,1362.36731,1370.073853,1377.7771,1385.47998,1389.213501,1392.947144,1396.680542,1400.414185,1404.147461,1405.955566,1407.763672,1409.571899,1411.380493,1413.188843,1409.622803,1406.056763,1402.490601,1398.924683,1395.358398,1390.326416,1385.294067,1380.261841,1375.229736,1370.19751,1364.166504,1358.135376,1352.10437,1346.073364,1340.04248,1332.824463,1325.606445,1318.388794,1311.170776,1303.953125,1295.734741,1287.516357,1279.29834,1271.079956,1262.861816,1253.255981,1243.650635,1234.045044,1224.439209,1214.83374,1204.21582,1193.5979,1182.980103,1172.362183,1161.744263,1149.348511,1136.952881,1124.557251,1112.161499,1099.765869,1086.415039,1073.063965,1059.713135,1046.362183,1033.011108,1018.959778,1004.908203,990.8568115,976.805481,962.7538452
ECU,2486.670654,2498.557129,2510.445068,2522.333496,2534.224121,2546.115234,2561.075684,2576.063232,2591.079102,2606.123291,2621.19751,2625.945801,2630.696289,2635.44873,2640.073975,2644.641846,2647.924805,2651.208496,2654.467529,2657.666504,2660.866455,2657.022217,2653.177734,2649.327637,2645.29126,2641.256836,2616.299316,2591.345459,2566.39502,2541.448242,2516.505371,2479.848633,2443.200195,2406.558594,2369.924561,2333.298828,2310.802979,2288.312256,2265.826416,2243.345459,2220.869385,2195.108154,2169.353271,2143.604736,2117.862061,2092.125488,2066.125488,2040.13147,2014.143799,1988.162109,1962.187256,1944.062744,1925.945923,1907.836792,1889.734985,1871.640381,1864.216797,1856.801147,1849.393433,1841.998047,1834.620728,1829.245117,1823.875977,1818.513306,1813.247681,1808.063965,1802.478882,1796.898193,1791.321655,1785.749268,1780.18103,1769.698486,1759.21936,1748.743408,1738.271118,1727.801758,1715.206299,1702.613647,1690.024048,1677.437256,1664.853394,1654.47522,1644.099365,1633.725708,1623.354248,1612.984619
EGY,3454.837402,3452.966064,3451.861084,3451.031982,3450.366455,3449.721924,3466.908447,3484.4729,3502.141846,3520.096924,3538.115479,3543.827148,3549.43042,3554.999512,3560.565186,3566.210205,3581.739746,3597.253418,3612.776611,3628.346436,3643.963867,3665.7771,3687.633545,3709.486328,3731.338135,3753.204834,3781.127686,3809.054688,3836.980713,3864.91333,3892.845215,3923.588867,3954.293701,3985.002197,4015.728516,4046.463867,4063.72998,4081.574463,4101.264648,4120.96875,4140.678223,4157.126953,4173.873047,4190.848633,4207.626953,4224.318848,4242.246094,4260.141602,4277.97998,4295.75293,4313.834961,4334.55957,4355.240723,4376.230469,4397.304199,4418.36084,4443.125,4467.942871,4492.766113,4517.594238,4542.42627,4566.501953,4590.57666,4614.651367,4638.727539,4662.803223,4687.633789,4712.467773,4737.302734,4762.135742,4786.967773,4811.183105,4835.570313,4860.243164,4884.916504,4909.589844,4934.147461,4958.706543,4983.27002,5007.835938,5032.398926,5057.773438,5083.192383,5108.61377,5134.032227,5159.449707
SLV,927.0970459,927.6711426,928.2449951,928.8190918,929.3930664,929.96698,929.9926758,930.0187378,930.048645,930.0788574,930.1097412,927.2441406,924.3788452,921.5136719,918.6485596,915.7835083,915.7752075,915.7684326,915.7633667,915.7599487,915.7579956,912.7724609,909.7889404,906.8078003,903.8265381,900.8475342,895.4473877,890.0480957,884.6499023,879.2527466,873.8564453,867.8852539,861.9144287,855.9439087,849.9735718,844.003418,839.5906372,835.1777954,830.7650757,826.3522339,821.9394531,817.3842163,812.8288574,808.2736206,803.7183228,799.1630859,794.2930298,789.4229736,784.5529175,779.6828003,774.8128662,770.0083618,765.2039795,760.3994751,755.5950928,750.7906494,746.029541,741.2684937,736.5075073,731.74646,726.9853516,721.7863159,716.5873413,711.3883667,706.1893311,700.9902344,695.746582,690.5028076,685.2590332,680.0153809,674.7715454,670.2684937,665.7653809,661.2623901,656.7592773,652.2561035,647.7961426,643.3360596,638.8760376,634.4160767,629.9560547,625.8786011,621.8010864,617.7236938,613.6462402,609.5687256
GNQ,165.8256378,169.4084473,172.991272,176.5740967,180.1569061,183.7397461,188.2469788,192.7542114,197.2614594,201.7687073,206.2759247,214.4340363,222.5921478,230.7502441,238.9083252,247.0664368,254.7242584,262.3820801,270.0399475,277.6977539,285.3555908,295.4684143,305.5812378,315.6940308,325.8068848,335.9197083,345.1965942,354.4735107,363.7503357,372.975708,382.2010498,391.4378052,400.6746216,409.9113159,419.1480713,428.3537292,442.4552002,456.5566101,470.6580811,484.759552,498.856781,509.3987122,519.9407349,530.482666,541.0246582,551.5666504,560.6938477,569.8209839,578.9481201,588.0753174,597.2025146,608.1276245,619.0527344,630.1662598,646.6749878,671.2848511,688.6220093,706.3771362,724.7255859,745.1498413,773.9063721,801.2218628,828.8121948,856.7653198,885.5733032,915.4492798,938.5472412,961.479126,984.4260864,1007.544312,1022.59845,1036.701782,1050.568359,1064.166626,1077.454712,1087.648193,1090.290894,1092.824097,1095.307373,1097.774292,1100.224487,1102.271484,1104.303955,1106.32251,1108.327026,1110.317627
ERI,635.3843994,657.5571899,679.7112427,701.8515625,723.9833984,746.1053467,761.861145,777.5936279,793.3103638,809.012207,824.9815674,836.034668,847.0875244,858.1404419,869.1904297,880.2779541,894.6213989,908.9697266,923.3204346,937.6949463,952.0994263,965.7384033,979.878479,994.572937,1009.284363,1024.023071,1027.214111,1031.19104,1037.187622,1040.678345,1046.242798,1053.20459,1057.671387,1065.345459,1073.851685,1080.320801,1084.930176,1087.300415,1092.125244,1096.493896,1101.289795,1106.810181,1112.201172,1117.570801,1123.531738,1128.352417,1134.509399,1140.710083,1146.919434,1153.099731,1155.991211,1166.823486,1177.744019,1189.113525,1199.993164,1213.097778,1221.670166,1232.7052,1243.042358,1253.373901,1259.0177,1268.884644,1278.743408,1288.580566,1298.415894,1308.228882,1314.595703,1320.952393,1327.299194,1333.638184,1339.971069,1345.621216,1351.270264,1356.912842,1362.550415,1368.183716,1372.920898,1377.652954,1382.380371,1387.129883,1391.891968,1396.164185,1400.431396,1404.696533,1408.956909,1413.213379
EST,641.8792114,724.2220459,806.5427246,888.8375244,971.1036987,1053.357178,1075.260742,1097.163208,1119.065918,1140.968506,1162.871094,1177.091309,1191.311035,1205.532227,1219.751709,1233.971069,1248.592896,1263.2146,1277.835815,1292.452637,1307.063843,1316.940308,1326.813965,1336.682251,1346.551147,1356.419922,1363.793945,1371.166748,1378.537354,1385.908203,1393.278442,1401.671265,1410.063232,1418.455078,1426.846802,1435.238281,1467.113159,1498.987183,1530.860229,1562.732422,1594.603882,1630.079468,1665.553833,1701.027344,1736.499756,1771.971069,1809.917969,1847.863647,1885.807617,1923.750366,1961.691406,2004.239258,2046.78479,2089.327637,2131.868408,2174.406982,2217.377197,2260.343262,2303.30542,2346.263184,2389.216797,2426.780762,2464.339844,2501.894287,2539.443848,2576.988281,2607.018799,2637.044434,2667.066162,2697.082764,2727.094482,2752.582031,2778.065186,2803.542725,2829.015381,2854.483154,2878.371338,2902.253906,2926.131348,2950.00293,2973.869141,3004.29248,3034.707764,3065.115479,3095.515137,3125.906738
SWZ,193.728241,195.7762909,197.8244781,199.8728027,201.9212494,203.9698181,201.7178345,199.4658356,197.2138824,194.9618988,192.7099152,188.0227509,183.3355865,178.6484375,173.9612427,169.2740936,165.4912262,161.7083282,157.9254303,154.1425323,150.3596497,147.5534821,144.747345,141.9411621,139.1350098,136.3288269,134.7510071,133.1731567,131.5953217,130.0174866,128.4396362,127.8186264,127.1976089,126.6422577,126.1914902,125.5678101,126.4310074,127.2893829,128.1427917,128.9912415,129.8345795,131.3103638,132.7838287,134.2549438,135.7237091,137.190094,138.8452606,140.4924927,142.1340027,143.7736511,145.4114227,147.5122833,149.674408,151.8363037,153.9992218,156.1632538,158.2489624,160.3348694,162.4211273,164.5092316,166.5979462,168.4804077,170.364624,172.2513428,174.1576385,176.0660553,177.4995575,178.9372711,180.3790588,181.8252869,183.2754669,184.5054779,185.7384033,186.9748383,188.2150421,189.3192596,190.5319366,191.7523499,192.9792175,194.2126465,195.4533997,196.6948395,197.942337,199.1959381,200.4559021,201.7229309
ETH,18430.07813,18945.07227,19460.00195,19974.89844,20489.70117,21004.41602,21673.26758,22342.04883,23010.73828,23679.34766,24347.91016,24751.8125,25155.66406,25559.47461,25963.21094,26366.91211,26766.01758,27164.97266,27563.66797,27962.50977,28360.83203,28834.26758,29307.42383,29781.69336,30256.5332,30731.33203,31226.30664,31720.23438,32213.45508,32711.32227,33224.05078,33762.24609,34298.16797,34835.375,35369.98438,35906.53906,36480.45313,37054.90625,37627.97656,38204.96875,38777.53516,39287.07813,39810.0625,40334.24609,40860.33594,41369.15625,41781.09375,42193.84375,42622,43071.00781,43490.63672,43873.28125,44254.94141,44645.85547,45047.20703,45460.59375,45838.58984,46219.35156,46596.28125,46981.92578,47382.48047,47715.94531,48045.19922,48377.60156,48709.46484,49039.4375,49317.48828,49595.99219,49879.26953,50147.32031,50444.42188,50680.82422,50924.53906,51173.62109,51415.4375,51657.57031,51835.21875,52012.83984,52190.02344,52366.78906,52534.46484,52668,52823.49219,52956.71875,53090.01172,53222.92578
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FJI,178.3467255,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407
FIN,2209.242432,2234.788086,2260.322021,2285.856934,2311.43042,2337.029053,2338.326416,2339.903809,2341.479004,2343.028809,2344.556396,2338.624268,2332.539063,2326.349365,2319.594971,2312.844238,2305.836182,2298.579834,2291.342773,2284.111328,2276.884766,2267.257813,2257.546143,2247.708496,2237.871094,2228.033936,2220.123535,2212.206299,2204.229736,2196.20752,2188.191895,2170.041504,2151.897949,2133.76123,2115.633057,2097.512939,2094.743652,2091.975098,2089.20752,2086.441406,2083.675781,2080.300293,2076.926514,2073.554932,2070.185059,2066.816895,2062.722168,2058.630859,2054.542969,2050.459229,2046.379761,2051.688965,2056.998535,2062.307617,2067.616699,2072.926514,2085.097656,2097.269287,2109.440186,2121.611328,2133.782471,2148.734863,2163.687256,2178.639893,2193.592285,2208.544434,2221.544189,2234.543457,2247.543213,2260.54248,2273.541748,2293.920166,2314.29834,2334.67627,2355.053711,2375.431396,2388.418457,2401.405518,2414.392578,2427.378906,2440.365234,2452.064209,2463.762939,2475.46167,2487.159424,2498.857422
FRA,18976.69531,19000.9043,19025.12695,19049.34375,19073.5625,19097.77734,19165.05664,19232.33984,19299.63281,19366.92383,19434.22656,19470.49023,19506.00977,19541.44531,19576.79297,19611.99414,19701.03125,19789.94922,19878.72461,19967.31836,20055.67188,20098.13281,20140.4082,20182.64063,20224.86719,20267.07813,20272.95313,20278.85547,20284.7832,20290.74609,20298.69141,20265.99805,20233.06641,20199.7832,20166.33984,20132.86914,20188.53516,20244.48828,20300.41992,20356.3418,20412.24609,20468.56641,20524.87695,20581.16797,20637.44922,20693.71875,20732.57617,20771.49219,20810.39844,20849.28906,20888.17773,20936.72461,20985.25977,21033.78125,21082.29688,21130.79688,21175.99023,21221.17578,21266.34766,21311.50977,21356.66406,21388.94141,21421.21484,21453.48242,21485.74414,21518,21543.06836,21568.13867,21593.19922,21618.25977,21643.31641,21673.32422,21703.32617,21733.32031,21763.30664,21793.28125,21834.67578,21876.06641,21917.45313,21958.83398,22000.21875,22038.21289,22076.20313,22114.19141,22152.17773,22190.16016
GUF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PYF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GAB,459.2249451,498.8431702,538.4610596,578.0791016,617.6967163,657.3138428,695.3769531,733.4400635,771.5063477,809.5725708,847.6385498,898.9768677,950.3149414,1001.648804,1052.982788,1104.31665,1146.833252,1189.35022,1231.871216,1274.392334,1316.905518,1379.779785,1442.653809,1505.527954,1568.392456,1631.256836,1682.735962,1734.214966,1785.694092,1837.204712,1888.704224,1938.169922,1987.635742,2037.101318,2086.567627,2136.064697,2210.718994,2285.373291,2360.027588,2434.681885,2509.340576,2590.789795,2672.257813,2753.725586,2835.193604,2916.659912,2994.964844,3073.269531,3151.574463,3229.879395,3308.18457,3395.451172,3482.718262,3570.133545,3659.729736,3756.664795,3853.820068,3951.24707,4049.114746,4148.702637,4259.347656,4365.060059,4471.526367,4579.015137,4689.042969,4803.096191,4930.11377,5059.87793,5191.550781,5325.946289,5474.377441,5621.275391,5768.513672,5916.130371,6064.704102,6213.31543,6349.495605,6486.394043,6624.654297,6763.328125,6903.67334,7020.228027,7137.001465,7244.609375,7352.645508,7460.645996
GMB,387.4953613,390.2054138,392.9149475,395.6236267,398.3314819,401.0384521,404.0093689,406.9797363,409.9492188,412.9177856,415.8846436,418.4328003,420.9801941,423.5267639,426.0725098,428.616394,430.0218811,431.4272461,432.8325195,434.2377014,435.6428223,436.9568481,438.2708435,439.5847473,440.8986816,442.2124939,443.4023438,444.5921936,445.7819519,446.9717102,448.1614685,449.3097534,450.4580078,451.6063232,452.7545166,453.9028625,455.7403564,457.5777893,459.4158936,456.9255981,458.1108704,454.7697754,455.6350708,456.4992981,457.3628845,458.2255249,454.1980591,454.9555359,455.7118225,456.4667358,457.2204895,457.7705994,458.3197021,458.8676758,459.4145508,459.9604492,460.2563171,460.5517578,460.8468628,461.1416016,461.4358826,462.3501892,463.2627869,464.1737976,465.8066101,469.194519,472.3996277,475.5506897,478.6644287,480.5865479,481.2704163,481.2523499,481.2346497,481.2173767,481.2005005,481.1839905,481.3271484,481.4705505,481.6141663,481.7579956,481.9020691,482.1820984,482.4623413,482.7428894,483.0235291,483.3045959
GEO,501.4126892,502.5951233,503.7773438,504.9595642,506.1409912,507.3164063,503.6513672,499.9862976,496.3212891,492.6561584,488.9909668,486.1875,483.3840332,480.5805664,477.7770996,474.9736328,480.312439,485.6508789,490.9891663,496.3274231,501.6653442,506.5192566,511.3730774,516.2268066,521.0793457,525.9314575,531.2108765,536.4901123,541.769043,547.0469971,552.324707,562.7938843,573.2623901,583.729187,594.194458,604.6582031,631.4990234,661.1837158,691.0556641,721.1288452,751.407959,785.7566528,820.321106,854.9859619,889.9697876,925.9338379,971.9350586,1018.217529,1064.826172,1111.828247,1167.063599,1225.328125,1284.011353,1343.703369,1403.949951,1464.934692,1546.404297,1628.15979,1710.520508,1796.203125,1881.499023,1972.409058,2062.911377,2152.886963,2236.477051,2317.608154,2400.229492,2482.761719,2565.091797,2647.297363,2729.37207,2793.758545,2858.084473,2922.311279,2986.513672,3050.614746,3106.056885,3161.483398,3216.789063,3271.899414,3326.956787,3374.640381,3422.246582,3469.788086,3517.240234,3564.58667
DEU,11877.13574,11907.79199,11938.44824,11969.10547,11999.75977,12030.41211,12057.19824,12083.9834,12110.76172,12137.54102,12164.31738,12184.31738,12204.31738,12224.31641,12244.31348,12264.31055,12299.05566,12333.7959,12368.53418,12403.26563,12437.99414,12452.39844,12466.79785,12481.19434,12495.58594,12509.97656,12493.2959,12476.6123,12459.92676,12443.2373,12426.54395,12393.18359,12359.82227,12326.45508,12293.08496,12259.71191,12294.23535,12328.76855,12363.31152,12397.86719,12432.42969,12461.19238,12489.95801,12518.72852,12547.50586,12576.28809,12601.65234,12627.01953,12652.39258,12677.77246,12703.15332,12731.70508,12760.25879,12788.81738,12817.37695,12845.94141,12872.84961,12899.76172,12926.6748,12953.59082,12980.50977,13003.61816,13026.73047,13049.84277,13072.96094,13096.08008,13114.28125,13132.48438,13150.68945,13168.89453,13187.10547,13223.90332,13260.7002,13297.50293,13334.30469,13371.1084,13387.26172,13403.41992,13419.57813,13435.73828,13451.90039,13469.33105,13486.7666,13504.20215,13521.63867,13539.0752
GHA,7501.453125,7546.966309,7592.486328,7638.015137,7683.55127,7729.096191,7774.505371,7819.92334,7865.350098,7910.777344,7956.20459,8000.233398,8044.262695,8088.372559,8132.590332,8177.349121,8212.661133,8247.973633,8283.984375,8320.203125,8356.270508,8391.077148,8426.792969,8462.077148,8508.774414,8550.219727,8592.330078,8635.452148,8682.719727,8741.236328,8791.025391,8836.543945,8885.172852,8930.90918,8979.470703,9024.314453,9076.121094,9132.644531,9187.791016,9242.609375,9296.908203,9343.96582,9392.481445,9440.711914,9489.820313,9533.77832,9564.484375,9598.750977,9633.119141,9666.236328,9704.146484,9731.097656,9749.433594,9767.348633,9772.311523,9788.238281,9784.03418,9775.243164,9750.829102,9741.430664,9732.048828,9733.419922,9734.77832,9736.123047,9737.456055,9738.777344,9741.522461,9744.251953,9746.962891,9749.658203,9752.335938,9754.583984,9756.811523,9759.016602,9761.203125,9763.368164,9764.46875,9765.549805,9766.609375,9767.648438,9768.668945,9769.538086,9770.390625,9771.227539,9772.049805,9772.855469
GIB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GRC,3297.0896,3323.913086,3350.736816,3377.563721,3404.398682,3431.233887,3441.079834,3450.925049,3460.774414,3470.628906,3480.482422,3505.26123,3530.016846,3554.751221,3579.485352,3604.224609,3620.47998,3636.737061,3653.00293,3669.272949,3685.548584,3716.083984,3746.623535,3777.213867,3807.797852,3838.393799,3833.97583,3829.532715,3825.086914,3820.62793,3816.158447,3786.898438,3757.638916,3728.37915,3699.119141,3669.859619,3700.817139,3731.78125,3762.754883,3793.738281,3824.736084,3857.93457,3891.143799,3924.362549,3957.591553,3990.830566,4018.654785,4046.48877,4074.329834,4102.177734,4130.033203,4167.742188,4205.460938,4243.263672,4281.103516,4318.953613,4357.064941,4395.1875,4433.319336,4471.462402,4509.61377,4540.495605,4571.384277,4602.281738,4633.186523,4664.100586,4690.743164,4717.39209,4744.04834,4770.710938,4797.379395,4822.814941,4848.257813,4873.711426,4899.16748,4924.62793,4947.002441,4969.380859,4991.765137,5014.154297,5036.545898,5055.096191,5073.648438,5092.205566,5110.765625,5129.329102
GRD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GLP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GUM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GTM,2503.631592,2517.863281,2532.103027,2546.356201,2560.612061,2574.867432,2602.414551,2629.965576,2657.526611,2685.091797,2712.660889,2727.112793,2741.56665,2756.022705,2770.480469,2784.939453,2812.10083,2839.268799,2866.444336,2893.626953,2920.817383,2948.085205,2975.362061,3002.643066,3029.93042,3057.229004,3077.076416,3096.929932,3116.783936,3136.643799,3156.509033,3173.863037,3191.222168,3208.586914,3225.952148,3243.322266,3256.817383,3270.318359,3283.821045,3297.327148,3310.838135,3323.469238,3336.104004,3348.745117,3361.389648,3374.040527,3383.52002,3393.005859,3402.496094,3411.992432,3421.495361,3431.115479,3440.743164,3450.379639,3460.024902,3469.677979,3477.518066,3485.367188,3493.227051,3501.096924,3509.033936,3513.91333,3518.829346,3523.725098,3528.601563,3533.48877,3536.208252,3538.986084,3541.720947,3544.465332,3547.218018,3547.050049,3546.887451,3546.731934,3546.58252,3546.438721,3541.276611,3536.119385,3530.965576,3525.81543,3520.669434,3514.922119,3509.177246,3503.435547,3497.696533,3491.960205
GGY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GIN,3602.397217,3645.437988,3688.478516,3731.517578,3774.556152,3817.595215,3888.792969,3959.985596,4031.175049,4102.356934,4173.624023,4253.172363,4332.705566,4412.222656,4491.743164,4571.245605,4631.339355,4691.428711,4751.518555,4811.608887,4871.70459,4914.561523,4957.418945,5000.277344,5043.134766,5085.994141,5123.555664,5161.117676,5198.679199,5236.240723,5273.803223,5310.691895,5347.581055,5384.596191,5421.831055,5458.905762,5507.459961,5556.181641,5602.456055,5646.90918,5690.36084,5731.095703,5770.862305,5810.65918,5850.624512,5890.636719,5929.819336,5968.136719,6006.51416,6045.402344,6084.960938,6120.046875,6155.398438,6191.129395,6227.539551,6266.601563,6308.845703,6352.329102,6397.787109,6451.769531,6514.382813,6584.814941,6648.077637,6713.825195,6733.862305,6743.416992,6750.875,6758.31543,6765.738281,6773.144043,6780.532227,6783.091309,6785.637695,6788.17041,6790.69043,6793.19873,6798.533691,6803.840332,6809.121094,6814.373535,6819.601074,6820.223633,6820.841797,6821.458008,6822.069336,6822.679199
