"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
DMA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DOM,2354.547363,2355.172852,2355.798096,2356.423584,2357.049072,2357.674072,2358.692871,2359.710938,2360.729248,2361.747314,2362.765381,2362.718994,2362.672607,2362.625977,2362.579346,2362.532471,2365.544434,2368.555664,2371.566406,2374.577148,2377.586914,2379.126221,2380.665039,2382.204102,2364.692871,2366.253662,2364.755859,2363.258057,2361.760254,2360.262695,2358.776611,2355.529785,2352.282959,2349.036133,2345.790283,2342.544189,2337.509521,2332.474609,2327.440186,2322.405518,2317.37085,2311.006836,2304.642578,2298.278564,2291.914551,2285.550537,2278.348633,2271.146973,2263.945801,2256.744141,2249.54248,2241.545166,2233.548096,2225.550781,2217.553467,2209.556152,2200.652832,2191.749512,2182.846191,2173.942383,2165.039307,2155.434814,2145.830078,2136.225586,2126.621094,2117.016602,2106.991943,2096.967529,2086.942871,2076.918457,2066.893555,2056.12915,2029.989868,2019.180908,2008.37146,1997.561768,1970.054932,1957.280151,1944.505493,1931.731201,1918.956665,1905.696289,1892.436035,1879.175781,1865.915405,1852.655273
ECU,6283.733398,6291.723633,6300.388672,6308.777832,6317.128906,6325.479492,6328.706055,6331.943848,6335.053223,6338.006836,6337.942871,6331.617188,6325.536133,6319.409668,6313.131836,6306.926758,6297.376465,6287.945801,6278.605957,6269.272461,6259.838867,6236.282227,6209.592773,6180.737793,6149.600098,6119.67627,6080.826172,6041.702637,6002.404297,5963.401855,5924.537109,5875.308105,5827.055664,5779.353027,5731.51709,5683.185059,5650.831055,5618.454102,5586.411621,5554.283203,5521.976563,5484.081055,5446.126465,5409.875488,5372.495605,5335.428223,5294.240234,5255.405762,5217.273438,5178.836426,5140.70166,5106.92334,5074.143066,5041.494141,5008.875977,4976.803223,4952.004395,4929.311035,4907.077148,4884.939941,4863.017578,4840.905762,4820.61377,4800.677734,4781.648926,4762.473145,4742.16748,4722.342773,4702.65918,4683.422363,4664.218262,4640.183594,4617.425781,4595.456543,4573.87793,4552.464355,4528.969727,4505.608887,4482.600586,4459.675781,4436.813965,4416.801758,4396.949219,4377.221191,4357.601074,4337.991211
EGY,3454.837402,3452.966064,3451.861084,3451.031982,3450.366455,3449.721924,3466.908447,3484.4729,3502.141846,3520.096924,3538.115479,3543.827148,3549.430664,3555.000488,3560.565918,3566.21167,3581.741455,3597.254883,3612.778076,3628.3479,3643.964844,3665.778076,3687.635254,3709.487549,3731.339844,3753.205811,3781.128418,3809.055664,3836.981934,3864.914795,3892.846436,3923.590332,3954.295166,3985.003418,4015.729736,4046.465332,4063.731934,4081.585938,4101.31543,4121.05957,4140.808594,4157.293457,4174.072754,4191.080566,4207.887207,4224.605469,4242.554688,4260.472168,4278.330566,4296.123047,4314.206543,4334.932617,4355.61377,4376.604004,4397.677734,4418.734375,4443.498535,4468.315918,4493.138672,4517.966309,4542.798828,4566.874512,4590.949219,4615.023438,4639.099121,4663.175293,4688.005859,4712.838867,4737.67334,4762.506836,4787.339355,4811.554199,4835.941406,4860.61377,4885.287109,4909.960938,4934.518555,4959.077637,4983.640137,5008.205566,5032.769531,5058.143555,5083.562988,5108.983887,5134.401855,5159.819336
SLV,1541.351074,1541.896484,1542.442017,1542.987671,1543.532959,1544.078491,1542.625366,1541.172485,1514.040161,1512.484375,1510.93811,1507.142212,1500.56897,1496.408691,1492.248657,1488.088623,1485.40918,1482.731567,1480.055542,1477.380859,1474.705566,1468.756836,1462.810181,1457.620972,1453.390991,1447.373047,1438.965576,1430.575317,1422.249268,1413.924072,1405.599731,1397.574707,1388.719604,1379.86499,1372.942261,1364.091431,1358.190918,1352.290283,1346.389526,1341.935181,1336.04895,1329.941284,1323.833374,1317.725586,1313.110718,1306.970825,1300.582397,1294.193726,1289.305176,1280.299683,1273.929077,1269.067993,1262.752686,1256.437256,1250.109863,1243.758057,1237.510376,1231.262695,1226.434082,1220.168457,1213.90271,1207.551392,1202.185059,1194.809204,1188.453857,1182.098633,1175.607788,1168.484619,1161.354858,1154.21814,1147.074463,1140.836182,1151.271729,1144.893066,1138.51062,1131.181885,1124.649048,1118.159668,1111.670776,1105.18042,1098.688354,1092.682739,1086.676147,1080.668457,1074.659912,1052.810303
GNQ,259.8622437,263.4736328,267.0849915,270.6963806,274.3077393,277.9191284,282.4682312,287.0172729,291.5663452,296.1154785,300.6644897,308.886322,317.1080933,325.329895,333.5516968,341.7734985,349.532074,357.2906799,365.0492859,372.8078308,380.5664063,393.5713806,406.1687012,418.7659912,431.3633423,443.9606628,463.0011902,481.7806702,500.5570374,499.0397644,509.2086792,539.6907959,570.0079346,600.3251343,615.5437622,612.1644287,646.1920776,679.9833374,713.7744141,747.5655518,760.3191528,778.3134766,813.1871948,865.9985962,900.8648682,973.0813599,1057.459106,1083.961792,1110.462769,1177.819824,1210.28186,1263.042725,1306.693604,1386.4823,1461.743286,1497.311523,1532.43811,1584.501099,1641.567993,1699.999268,1760.667969,1800.151123,1841.057739,1881.311401,1923.100342,1966.52356,2001.463867,2036.09021,2070.819092,2105.969238,2131.3479,2150.723145,2169.703613,2188.241699,2206.2771,2217.260498,2218.236816,2219.165771,2220.072754,2220.970947,2221.861328,2222.691162,2223.513184,2224.32666,2225.132568,2225.929932
ERI,635.3843994,657.5571899,679.7112427,701.8515625,723.9833984,746.1053467,761.861145,777.5936279,793.3103638,809.012207,824.9815674,836.034668,847.0875244,858.1404419,869.1904297,880.2779541,894.6213989,908.9697266,923.3204346,937.6949463,952.0994263,965.7384033,979.878479,994.572937,1009.284363,1024.023071,1027.214111,1031.19104,1037.187622,1040.678345,1046.242798,1053.20459,1057.671387,1065.345459,1073.851685,1080.320801,1084.930176,1087.300415,1092.125244,1096.493896,1101.289795,1106.810181,1112.201172,1117.570801,1123.531738,1128.352417,1134.509399,1140.710083,1146.919434,1153.099731,1155.991211,1166.823486,1177.744019,1189.113525,1199.993164,1213.097778,1221.670166,1232.7052,1243.042358,1253.373901,1259.0177,1268.884644,1278.743408,1288.580566,1298.415894,1308.228882,1314.595703,1320.952393,1327.299194,1333.638184,1339.971069,1345.621216,1351.270264,1356.912842,1362.550415,1368.183716,1372.920898,1377.652954,1382.380371,1387.129883,1391.891968,1396.164185,1400.431396,1404.696533,1408.956909,1413.213379
EST,872.3060913,952.7286987,1024.870483,1104.551758,1180.106689,1255.640869,1277.465088,1299.061035,1320.874634,1342.688232,1364.501709,1374.852173,1385.376953,1395.785156,1409.19104,1423.157227,1434.345093,1449.112305,1462.818848,1473.382324,1487.352173,1497.394409,1499.803833,1504.798828,1505.256592,1515.169067,1506.738525,1508.110962,1507.416748,1510.777344,1511.751465,1515.504883,1522.299805,1530.166748,1538.084717,1545.949463,1577.178711,1608.422729,1639.67981,1670.951172,1702.231201,1737.022095,1771.852173,1806.695068,1841.547974,1876.40625,1913.615845,1950.852173,1988.102539,2025.428467,2063.001953,2104.657471,2146.272949,2187.902832,2229.543213,2271.194336,2312.678955,2354.2146,2395.791504,2437.383545,2478.987549,2514.935547,2550.920654,2586.879395,2622.829102,2658.805176,2687.029297,2715.290527,2743.582031,2771.854736,2800.123535,2823.592529,2847.108887,2870.598389,2894.088867,2917.585938,2939.223633,2960.926514,2982.631836,3004.337891,3026.044189,3054.216553,3082.431641,3110.657471,3138.884033,3167.106201
SWZ,1035.44458,1037.214233,1038.984009,1040.753784,1042.523804,1044.293945,1040.665649,1039.122681,1037.27063,1041.258423,1039.414673,1041.227173,1036.880493,1032.534424,1028.188721,1023.843201,1020.380676,1024.084229,1020.641174,1017.198425,1013.75592,1021.053528,1018.721313,1016.389221,1014.057495,1010.442017,1009.463379,1008.485046,1005.681152,1004.634888,1003.588745,1003.509399,1003.429871,1003.416321,1003.507263,1003.425171,1006.509949,1007.848999,1009.183167,1010.512329,1011.836304,1013.712524,1015.586304,1017.457703,1019.326965,1021.193604,1023.145325,1025.088989,1027.026978,1028.963013,1030.897217,1033.710205,1036.709839,1039.707153,1042.706055,1045.706787,1048.246582,1050.785156,1053.323486,1055.865356,1058.40686,1060.455566,1062.508789,1064.568481,1066.649414,1068.735962,1070.046631,1070.261841,1071.586426,1071.923218,1073.258911,1074.320557,1075.385132,1076.453247,1077.525024,1077.68335,1077.978516,1078.360962,1078.778076,1079.849731,1080.832397,1081.808228,1082.790283,1083.778564,1084.775391,1085.779785
ETH,30681.08203,31264.23828,31849.25586,32435.27734,32979.625,33523.27734,34273.41406,34967.15234,35726.68359,36441.16797,37137.70703,37674.37891,38222.6875,38834.58984,39436.05078,40019.13672,40698.19141,41215.19531,41808.16797,42390.98047,43029.51563,43751.02344,44513.38281,45228.96875,45876.625,46598.61719,47580.94141,48245.34375,49146.66797,49851.52734,50677.85547,51492.04688,52331.39063,53279.11328,54184.53516,55007.46484,55796.79297,56676.60156,57458.24219,58300.8125,59041.46875,59772.33594,60446.98047,61209.33594,61931.875,62627.71875,63127.01172,63570.52344,64140.375,64797.10156,65302.57422,65674.64844,66192.82031,66629.19531,67005.65625,67439.125,67845.27344,68211.84375,68559.125,68915.52344,69347.54688,69716.60938,70019.35156,70369.35938,70698.19531,71007.25781,71267.625,71484.91406,71712.20313,71971.4375,72230.92969,72457.75,72676.64844,72867.28906,73090.6875,73326.51563,73450.26563,73568.26563,73685.42188,73851.22656,73987.03125,74089.35938,74257.3125,74375.57031,74469.25781,74572.97656
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FJI,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573,291.693573
FIN,2215.188965,2240.740234,2266.280273,2291.821289,2317.400879,2342.996094,2344.293457,2345.870605,2347.444336,2348.993896,2350.520508,2344.588379,2338.466553,2332.275635,2325.521729,2318.770508,2311.762695,2304.505615,2297.264648,2290.033447,2282.805664,2273.178955,2263.46582,2253.624512,2243.787354,2233.947021,2226.024902,2218.018066,2210.022461,2202.000244,2193.979248,2175.829102,2157.685547,2139.531738,2121.371582,2103.2146,2100.396973,2097.580811,2094.765625,2091.951416,2089.139404,2085.716309,2082.295166,2078.876465,2075.459961,2072.045166,2067.906982,2063.771729,2059.641113,2055.513428,2051.393066,2056.658447,2061.923584,2067.189453,2072.456055,2077.723145,2089.855469,2101.991455,2114.123047,2126.254883,2138.386963,2153.303955,2168.221436,2183.13916,2198.057861,2212.976807,2225.946777,2238.916748,2251.887451,2264.858887,2277.833496,2298.186523,2318.539307,2338.891846,2359.245117,2379.598389,2392.562256,2405.530029,2418.49707,2431.463867,2444.429932,2456.110352,2467.792236,2479.474609,2491.156738,2502.838379
FRA,27996.13867,27989.91797,27947.32813,27962.7832,27960.58984,27988.62305,27986.45508,27987.39063,27955.52148,27909.48828,27877.51758,27806.73828,27749.11523,27696.80078,27669.87891,27618.44531,27564.56641,27546.60938,27494.23828,27470.25586,27448.19922,27338.14063,27249.11719,27115.98242,27039.47852,26926.98438,26809.57813,26684.30469,26574.42383,26437.32813,26315.39063,26167.92773,26015.91797,25864.13477,25715.17578,25562.74414,25570.0957,25578.0332,25585.4043,25591.50586,25598.09766,25631.89648,25665.14453,25697.65039,25727.90039,25756.27734,25786.3457,25815.57227,25843.63281,25865.19531,25882.99805,25923.05469,25961.52344,25998.72266,26032.43164,26063.79492,26093.08789,26121.58594,26148.35547,26174.02344,26198.33203,26218.94531,26238.60938,26257.23438,26274.99023,26292.22461,26305.74023,26318.32422,26330.51172,26341.90039,26352.41797,26371.72266,26390.98828,26409.21875,26426.72461,26444.14453,26479.57617,26514.34961,26550.10352,26584.91797,26619.19531,26656.58984,26691.97266,26726.97852,26760.54688,26792.07617
GUF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PYF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GAB,1552.706055,1599.537476,1642.06665,1680.644775,1721.196167,1761.811523,1804.148926,1846.412109,1880.985962,1920.970703,1960.886353,2020.597656,2080.123535,2124.010254,2178.225342,2232.517334,2283.37085,2334.350586,2378.572021,2427.239014,2474.735107,2557.172119,2639.125732,2707.851807,2775.312012,2847.353027,2925.103027,3008.624512,3089.500488,3090.685547,3146.187012,3233.007568,3308.151367,3394.118652,3458.654297,3483.794189,3598.684082,3725.613037,3840.057861,3945.518311,3994.06665,4157.994629,4299.356934,4458.821777,4594.782715,4760.104492,4949.359863,5113.280762,5283.911621,5494.311035,5739.900879,5996.971191,6151.32666,6326.290527,6538.918945,6673.891602,6789.367188,6929.542969,7070.76709,7214.428223,7324.012695,7444.058105,7580.56543,7711.900879,7834.058105,7963.993164,8108.532227,8270.767578,8420.713867,8572.782227,8743.352539,8904.219727,9064.589844,9225.304688,9387.005859,9546.726563,9695.416016,9845.027344,9996.567383,10149.33789,10303.8252,10433.42676,10563.45215,10685.14355,10807.21289,10929.10742
GMB,593.4990234,603.2936401,608.4303589,610.9126587,613.394165,615.8748779,618.5574951,624.0942993,637.34198,656.2262573,658.840332,671.9951782,685.3709717,698.9815674,706.9056396,708.9338989,716.5927734,724.4428101,739.0107422,740.4367676,748.6339111,764.0422974,765.4202881,766.7983398,768.1763916,777.085083,778.3717041,779.6583862,796.9431763,814.611145,832.7225342,851.1273804,870.0058594,880.2583618,899.854126,929.2149658,931.0263672,932.8377075,944.7439575,946.2376099,946.5154419,947.5465088,947.8230591,948.1000977,948.3791504,948.6583862,950.0302734,950.4928589,950.9557495,951.4191284,951.8828125,952.3466797,952.81073,953.2750244,953.739563,954.2042847,954.524231,954.8447876,955.1663208,955.4882202,955.8110962,956.2232666,956.6362915,957.0512085,959.9480591,965.7271118,970.8206177,975.854126,980.982605,982.2498169,982.1348877,982.0610352,981.9874878,981.9143677,981.8416138,981.7692261,981.7196045,981.6702881,981.6211548,981.5722656,981.5235596,981.454895,981.3862915,981.3181763,981.2501831,981.1824341
GEO,1733.55249,1732.891357,1732.528076,1733.581665,1725.343994,1723.984131,1722.905151,1719.228516,1709.90564,1705.554932,1701.168945,1698.746094,1695.064819,1694.342651,1690.46521,1688.128418,1693.369751,1697.040039,1698.724243,1702.168335,1707.425781,1706.097656,1704.804077,1710.09082,1712.186768,1711.167603,1711.730225,1713.977905,1717.861816,1720.260986,1722.715332,1730.927856,1737.082764,1744.63269,1752.249634,1759.912231,1783.886719,1810.750366,1837.83606,1863.866943,1890.313477,1920.25769,1950.596069,1981.140015,2012.020142,2043.915649,2085.444092,2127.381836,2169.68335,2212.447021,2263.442383,2316.27124,2369.813232,2424.258545,2479.311279,2535.17749,2608.69751,2682.525879,2756.989502,2834.852295,2912.412109,2995.342529,3077.635254,3159.301758,3234.552734,3307.451172,3381.805664,3455.891846,3529.5625,3603.030518,3676.289551,3730.748779,3785.243164,3839.5271,3893.710205,3947.831299,3992.522705,4037.294434,4081.906982,4126.313965,4170.620605,4207.395508,4244.285156,4281.17334,4317.994141,4354.725098
DEU,16373.75781,16442.43359,16507.7168,16572.49414,16635.88281,16686.8418,16633.85547,16568.94141,16516.08008,16465.22852,16414.13281,16379.65039,16344.0498,16311.03418,16275.36133,16239.97168,16220.04688,16206.65039,16196.33789,16184.62207,16164.75879,16122.69141,16060.18359,16013.14746,15960.7666,15917.96875,15831.25293,15737.47656,15643.25293,15546.14355,15439.01172,15295.125,15170.6377,15048.58301,14944.41992,14840.76563,14862.25781,14883.70801,14905.18555,14926.59766,14948.02539,14969.77832,14991.4248,15012.92188,15034.24707,15054.25293,15074.56055,15094.71191,15114.29395,15133.02246,15149.5498,15175.22656,15202.05273,15228.53809,15253.75293,15277.13086,15298.53418,15320.41992,15342.02734,15363.23438,15383.10156,15408.29688,15432.88086,15456.99707,15479.95605,15500.11426,15508.22266,15516.2168,15524.04785,15531.80762,15539.57813,15569.17969,15596.60254,15623.74512,15650.83887,15678.00586,15688.29102,15696.30859,15704.54102,15712.69238,15720.86914,15735.06445,15746.07031,15757.37207,15768.56152,15779.73828
GHA,15688.9082,15800.66406,15844.25586,15949.44727,16055.71582,16162.12012,16294.85938,16383.25879,16561.10352,16685.05078,16749.27148,16856.15039,16924.78125,17035.16797,17163.02148,17214.19336,17320.97266,17458.11523,17615.24023,17720.81055,17812.8457,17995.86719,18214.17578,18368.46875,18507.14844,18648.49023,18915.60352,19021.25586,19153.69531,19383.86523,19527.60938,19663.50391,19826.37109,20074.41797,20237.91797,20368.05469,20498.16406,20625.14648,20763.16211,20901.42188,21033.78516,21139.33984,21219.60547,21352.28906,21432.04688,21563.92383,21657.46289,21715.34375,21776.68555,21834.07227,21899.56836,21940.76953,21973.28125,22005.10938,22055.9707,22095.23438,22087.71484,22080.41406,22073.38672,22065.95313,22058.75,22050.5957,22042.46094,22034.3418,22026.24609,22018.51758,22010.92969,22003.35547,21995.79688,21988.25586,21984.91992,21977.73242,21972.65625,21965.49609,21958.35352,21951.22461,21945.06641,21938.91602,21932.77344,21926.64648,21920.5293,21914.44531,21908.37695,21902.3125,21896.25977,21890.2207
GIB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GRC,5730.85791,5761.704102,5793.48291,5811.894043,5830.655273,5844.036621,5851.023438,5857.522461,5848.737305,5847.621094,5844.738281,5857.375977,5861.451172,5867.76416,5881.495605,5884.165039,5864.785156,5848.51709,5846.85791,5834.245117,5820.416992,5824.258301,5827.325684,5822.571289,5811.686035,5805.420898,5774.874023,5732.873047,5695.498535,5667.186035,5635.563477,5595.711426,5542.941895,5492.865234,5441.113281,5392.194336,5397.395996,5404.421387,5410.940918,5418.024414,5425.145996,5434.701172,5444.456055,5454.522949,5464.882324,5475.602051,5482.314941,5488.910156,5495.663574,5502.997559,5511.009766,5527.910156,5544.87793,5562.085938,5579.5625,5597.253418,5615.509766,5633.894531,5652.496094,5671.326172,5690.316895,5703.715332,5717.283203,5731.10791,5745.153809,5759.469727,5771.476563,5783.605469,5795.921387,5808.445313,5821.180176,5833.148926,5846.522949,5861.152832,5875.847656,5889.474609,5899.774902,5911.732422,5924.066895,5936.567871,5949.199219,5958.269043,5968.48291,5979.020996,5989.649902,6000.348633
GRD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GLP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GUM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GTM,4069.873047,4087.249268,4102.312012,4117.188965,4134.665039,4152.498535,4179.604004,4206.734375,4219.867188,4247.078125,4274.293457,4287.44873,4286.849121,4300.057129,4313.270508,4326.48877,4347.734863,4369.00293,4390.427734,4411.927734,4433.447266,4453.30127,4473.158203,4471.169434,4500.711426,4519.631836,4531.098633,4542.674805,4533.867188,4545.214844,4556.574707,4574.519043,4582.136719,4589.916992,4587.578613,4594.369141,4605.228027,4616.15332,4606.706055,4605.705566,4615.390625,4582.685547,4568.519531,4595.851074,4590.888672,4596.5,4598.486328,4600.604004,4591.344238,4580.963379,4582.227539,4572.591309,4553.29541,4574.02002,4574.505859,4574.933594,4573.820801,4553.504395,4561.493652,4560.638672,4559.867188,4557.058594,4554.336426,4551.625,4548.875,4546.211426,4522.340332,4516.369141,4510.564941,4487.065918,4481.13916,4472.80127,4464.621094,4456.488281,4448.371094,4457.683594,4445.457031,4433.546875,4421.668945,4409.80127,4397.947266,4386.033203,4374.125,4345.857422,4334.050781,4322.251465
GGY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GIN,13792.6416,13925.67773,14041.60938,14131.52832,14311.44141,14448.6748,14616.43945,14732.38379,14931.67188,15121.60938,15365.30566,15603.53418,15760.24219,15958.29102,16087.39844,16308.52539,16513.35742,16801.84766,17078.76758,17337.77539,17501.85742,17734.82813,17897.60547,18026.35938,18256.99219,18454.53125,18537.76563,18786.75,19126.42383,19317.23828,19533.86719,19708.5957,19889.33203,20170.11914,20324.56836,20487.53906,20617.81836,20717.60547,20835.91211,20936.49023,21041.4043,21136.95117,21218.56055,21292.88672,21375.19922,21450.0957,21523.56836,21594.35352,21665.26953,21737.25586,21811.56055,21873.89648,21936.48633,21999.82813,22064.57813,22135.1543,22211.38281,22290.14648,22374.80273,22475.78906,22594.50586,22694.06055,22774.23242,22854.73242,22872.06641,22872.53125,22871.63477,22870.74023,22869.83984,22868.93945,22868.03711,22866.83984,22865.64453,22864.44336,22863.24414,22862.03906,22860.86523,22859.68945,22858.50977,22857.33203,22856.1543,22855.01758,22853.88086,22852.74023,22851.59961,22850.46289
