"1,000ha",2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PRK,2130.595947,2134.509521,2138.419434,2142.330078,2146.239746,2150.14917,2150.14917,2150.14917,2150.14917,2150.14917,2150.14917,2150.14917,2150.14917,2150.14917,2150.14917,2150.14917,2156.172852,2162.196777,2168.219971,2174.243652,2180.267578,2186.291016,2192.314453,2198.337891,2204.361816,2210.385254,2211.641602,2212.897705,2214.154053,2215.410156,2216.66626,2217.922607,2219.178467,2220.435059,2221.690918,2222.947266,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751,2222.94751
COD,8186.813965,8190.290039,8193.766602,8197.244141,8200.720703,8204.197266,8327.212891,8450.227539,8573.244141,8696.257813,8819.273438,8942.288086,9065.302734,9188.318359,9311.332031,9434.347656,9498.370117,9562.288086,9626.097656,9689.801758,9753.399414,9816.885742,9880.260742,9943.527344,10006.67871,10069.71582,10111.54102,10153.33398,10195.0957,10236.82129,10278.50488,10320.13281,10361.66602,10403.10156,10444.44238,10485.68359,10497.44141,10509.19824,10520.95215,10532.70508,10544.45508,10556.20508,10567.95117,10579.69727,10591.43945,10603.17969,10615.39941,10627.61133,10639.78223,10651.91797,10664.0166,10676.08398,10688.11621,10700.11914,10712.09277,10724.04102,10724.04102,10724.04199,10724.04102,10724.04199,10724.04102,10724.04199,10724.04102,10724.04199,10724.04102,10724.04199,10724.04102,10724.04102,10724.04102,10724.04102,10724.04102,10724.04102,10724.04102,10724.04102,10724.04102,10724.04102,10724.04199,10724.04102,10724.04199,10724.04102,10724.04199,10724.04102,10724.04199,10724.04102,10724.04199,10724.04102
DNK,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147,1969.426147
DJI,2.243960381,2.243922949,2.24388504,2.243847132,2.2438097,2.243772268,2.955917835,3.668063402,4.380209446,5.092353821,5.80450058,6.516645908,7.228792191,7.940937996,8.653082848,9.365228653,9.367089272,9.36894989,9.370809555,9.372670174,9.374530792,9.376391411,9.378252029,9.380111694,9.381972313,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383832932,9.383696556,9.383559227,9.383422852,9.383285522,9.383149147,9.383012772,9.382875443,9.382738113,9.382601738,9.382463455,9.382669449,9.382872581,9.383078575,9.383284569,9.383487701,9.383693695,9.383897781,9.384101868,9.384306908,9.384511948
DMA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DOM,1274.004272,1273.182373,1272.360229,1271.538208,1270.716431,1269.894409,1270.683228,1271.472168,1272.260864,1273.049683,1273.838501,1274.627319,1275.41626,1276.204834,1276.993774,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.782593,1277.240112,1276.697632,1276.155151,1275.612793,1275.07019,1274.527832,1273.985474,1273.442993,1272.900513,1272.358154
ECU,2486.670654,2487.342529,2488.014404,2488.686035,2489.357666,2490.029785,2547.6604,2605.291504,2662.922363,2720.553467,2778.184326,2835.814941,2893.446045,2951.076904,3008.70752,3066.338379,3066.33252,3066.326416,3066.320801,3066.314697,3066.309082,3066.302734,3066.297119,3066.291016,3066.284912,3066.279053,3066.181152,3066.083496,3065.98584,3065.887939,3065.790039,3065.692139,3065.594482,3065.496582,3065.398682,3065.300781,3064.762695,3064.224365,3063.686035,3063.147705,3062.609619,3062.071045,3061.532715,3060.994385,3060.456299,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3059.917725,3012.141113,2964.364258,2916.587402,2868.810547,2821.033936,2773.257324,2725.480225,2677.703857,2629.926514,2582.149658
EGY,3454.837402,3454.410156,3453.982666,3453.554932,3453.127197,3452.699951,3452.488037,3452.27417,3452.05957,3451.843018,3451.624512,3451.404785,3451.184082,3450.96167,3450.737549,3450.512451,3450.838135,3451.164063,3451.489746,3451.81543,3452.141602,3452.467285,3452.792969,3453.119141,3453.445068,3453.770996,3453.749268,3453.728027,3453.706299,3453.684814,3453.66333,3453.641846,3453.620117,3453.598389,3453.576904,3453.55542,3453.541016,3453.526367,3453.511719,3453.497314,3453.482666,3453.468018,3453.454102,3453.439453,3453.424561,3453.410156,3453.410156,3453.410156,3453.410156,3453.410156,3453.4104,3453.4104,3453.4104,3453.4104,3453.4104,3453.410156,3453.410156,3453.409668,3453.409424,3453.408447,3453.408203,3453.407715,3453.407471,3453.406982,3453.406738,3453.40625,3453.330566,3453.254639,3453.178467,3453.102783,3453.0271,3452.951172,3452.875732,3452.799561,3452.723389,3452.647949,3452.5896,3452.530762,3452.472656,3452.414551,3452.355713,3452.297852,3452.239014,3452.18042,3452.12207,3452.063721
SLV,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,927.0970459,926.1047974,925.1124878,924.1203003,923.1281128,922.1359253,921.1436157,920.1514282,919.1591797,918.1669922,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047,917.1748047
GNQ,165.8256378,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,165.8256226,168.3921051,170.9585571,173.5250397,176.0915375,178.6580048,181.2244873,183.7909698,186.3574371,188.9239044,191.4903717,193.2463226,195.002243,196.7581787,198.5141144,200.2700348,202.0259705,203.7818909,205.5378113,207.2937469,209.0496521,209.5194397,209.9891968,210.4589844,210.928772,211.3985291,211.8683167,212.338089,212.8078613,213.2776337,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406,213.747406
ERI,635.3843994,635.3843384,635.3842773,635.3842773,635.3842773,635.3842163,636.8030396,638.2219849,639.6409302,641.0600586,642.4790039,643.8981934,645.3173828,646.7365112,648.1558838,649.5751343,649.5783691,649.5814819,649.5847168,649.5878906,649.5911255,649.5942993,649.5974731,649.600708,649.6038818,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6071167,649.6069336,649.6066895,649.6065674,649.6063232,649.6060791,649.605957,649.6057129,649.6055298,649.6052246,649.6050415,649.6054077,649.6057739,649.6061401,649.6065674,649.6068726,649.6071167,649.6074829,649.6079102,649.6082764,649.6086426
EST,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114,641.8792114
SWZ,193.728241,236.6943665,279.9202576,323.3901062,367.0888977,411.0026245,412.9979858,414.9933777,416.9887085,418.9841003,420.9794312,422.974823,424.9702148,426.9655457,428.9608765,430.9562378,431.360321,431.7642517,432.1682434,432.5722351,432.9762878,433.3802795,433.7842712,434.1883545,434.5922852,434.9962769,435.0882874,435.1802063,435.2721558,435.3640747,435.4560547,435.5480042,435.6399231,435.7318726,435.823822,435.9157715,435.9401245,435.9645081,435.9888916,436.0133362,436.0376892,436.0621338,436.0864258,436.1107788,436.1351624,436.1595764,436.1623535,436.1651306,436.1678772,436.1706848,436.1734314,436.1762085,436.1789856,436.1817627,436.1845703,436.1873169,436.1890564,436.1908264,436.192627,436.1944275,436.1961975,436.197937,436.199707,436.2014771,436.2032776,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171,436.2050171
ETH,18430.07813,19452.94336,20475.73828,21498.46094,22521.10938,23543.69336,23909.48438,24275.27539,24641.06836,25006.85742,25372.64844,25738.43945,26104.22852,26470.01758,26835.80664,27201.59961,28497.90625,29789.30078,31075.66016,32357.16602,33633.99219,34905.91016,36172.3125,37433.48828,38689.88672,39942.13672,40214.15625,40486.06641,40757.9375,41029.75391,41301.50781,41573.24609,41844.94141,42116.60156,42388.22266,42659.82031,42674.69922,42689.57813,42704.46484,42719.34766,42734.23047,42749.10938,42763.99219,42778.875,42793.75781,42808.63672,42810.17578,42811.71484,42813.25781,42814.80078,42816.33594,42817.87891,42819.42188,42820.96094,42822.5,42824.03906,42824.05078,42824.0625,42824.07813,42824.10156,42824.11328,42824.12891,42824.14063,42824.16016,42824.17578,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.1875,42824.19141,42824.19141,42824.19141
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FJI,178.3467255,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407,178.3467407
FIN,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.242432,2209.103516,2208.942383,2208.673584,2208.398682,2208.117188,2207.828369,2207.530762,2207.222656,2206.866455,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279785,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2206.279541,2157.082764,2107.88623,2058.689209,2009.492676,1960.295776,1911.098999,1861.923828,1812.767212,1763.604248,1714.432617
FRA,18976.69531,18976.69531,18976.69336,18976.69531,18976.69531,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.69336,18976.57813,18976.46094,18976.34375,18976.22656,18976.10742,18975.99023,18975.87695,18975.75781,18975.64063,18975.52148,18975.42969,18975.33398,18975.24219,18975.14648,18975.05469,18974.96094,18974.86523,18974.76953,18974.67578,18974.58203,18974.57617,18974.57031,18974.5625,18974.55859,18974.55273,18974.54688,18974.53906,18974.53125,18974.52734,18974.51953,18973.10352,18971.68945,18970.27539,18968.85938,18967.44531,18966.0293,18964.61523,18963.20117,18961.78516,18960.36914
GUF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PYF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GAB,459.2249451,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,459.2249146,460.2089233,461.1929626,462.1769409,463.1609497,464.1449585,465.1289978,466.1130066,467.0969543,468.0809937,469.065033,469.7382202,470.4114685,471.0847168,471.7579651,472.4311829,473.1044312,473.7776794,474.4508667,475.124115,475.7973633,475.9775085,476.1576233,476.337738,476.5178833,476.697937,476.8780518,477.058197,477.2382813,477.418396,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413,477.5985413
GMB,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953918,387.4953613,387.4953918,387.4953918,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613,387.4953613
GEO,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,501.4126892,500.4647522,499.5168152,498.5688477,497.6208191,496.6729126,495.7249146,494.776947,493.8289795,492.8809814,491.9330139,491.9330139,491.9330139,491.9330139,491.9330139,491.9330139,491.9330139,491.9330139,491.9330139,491.9330139,491.9330139,488.2414551,484.5498352,480.8582458,477.1666565,473.4750977,469.7834473,466.0919189,462.4002686,458.7086792,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,455.0170898,454.3050537,453.5929565,452.8809814,452.1689148,451.4568481,450.744812,450.0327454,449.3206787,448.6086426,447.8966064
DEU,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13574,11877.13477,11877.13574,11877.13574,11877.13477,11877.13574,11877.13574,11877.13574,11877.13477,11877.13477,11877.13574,11877.13574,11877.13574,11877.13477,11877.13574,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11877.13477,11869.25879,11861.38184,11853.50391,11845.62695,11837.75,11829.87305,11821.99512,11814.11914,11806.24121,11798.36426
GHA,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7501.453125,7772.474121,8043.494629,8314.514648,8585.536133,8856.555664,9127.578125,9398.597656,9669.619141,9930.780273,10180.56934,10378.84277,10576.96484,10775.25879,10972.17383,11168.42188,11363.88086,11558.26172,11753.04395,11909.69824,12064.20215,12130.47656,12196.74121,12262.99512,12329.24219,12395.48438,12461.7207,12527.9541,12594.18652,12660.41895,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234,12726.65234
GIB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GRC,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3297.0896,3296.920166,3296.751465,3296.582031,3296.41333,3296.243652,3296.074951,3295.905762,3295.736816,3295.568115,3295.398682,3295.263184,3295.127197,3294.991699,3294.855713,3294.720215,3294.584717,3294.449219,3294.313232,3294.177734,3294.042236,3294.033203,3294.02417,3294.015137,3294.006348,3293.997314,3293.988281,3293.979248,3293.970215,3293.961182,3293.952148,3278.844482,3263.736572,3248.628418,3233.520752,3218.413086,3203.304932,3188.197021,3173.089111,3157.981201,3142.873291
GRD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
